"year","assimilated_weight","ingested_weight","Weight","Length","Energy","JulianDay","feeding_hours","Metabolism","percentage_partic","percentage_filters","percentage_hiding","metaConst","assimilation","gape_size"
1988,0.394981346089655,0.458878786647396,3.35578744201104,8.56880234589802,16.7789372100552,200,16,0.0466500697404331,96.3583319644396,3.64166803556035,3.10862446895044e-15,0.0176369144326498,0.860753117343731,8.30410102193374e-05
1988,0.396385716370966,0.460127833807168,3.4254161051411,8.62229384489812,17.1270805257055,201,16,0.0478419299714446,96.3099537492553,3.6900462507447,1.82076576038526e-14,0.0178257949754298,0.861468677283028,8.408102787528e-05
1988,0.397546968671546,0.461086126742858,3.49508234331864,8.67506104666465,17.4754117165932,202,16,0.049061028423368,96.248718031159,3.75128196884103,-2.66453525910038e-15,0.0180200597813493,0.862196768920036,8.51133045964082e-05
1988,0.398321042181363,0.461797771322402,3.56473155581395,8.7270875558445,17.8236577790697,203,16,0.0500142825102161,96.1753179415488,3.82468205845116,1.59872115546023e-14,0.018113534803676,0.862544314669887,8.61372573857919e-05
1988,0.398583704524899,0.462308496514255,3.63433890627508,8.77837968621903,18.1716945313754,204,16,0.0504206796500282,96.0904885910998,3.90951140890023,1.33226762955019e-15,0.0180100892545155,0.862159591550161,8.71527501145045e-05
1988,0.400063965529701,0.464427077084678,3.70391087061109,8.82896605965356,18.5195543530554,205,16,0.0505499995377866,95.9786213626512,4.02137863734876,1.77635683940025e-14,0.0178112793628912,0.861413955536357,8.81600987708632e-05
1988,0.399993422050645,0.464680259362378,3.77374572180395,8.87908188790023,18.8687286090197,206,16,0.0507610860006007,95.8708294647965,4.12917053520348,8.88178419700125e-15,0.0176473368041893,0.860792801053149,8.91637850215754e-05
1988,0.399854398360392,0.464858032753205,3.84351619629068,8.92851011973189,19.2175809814534,207,16,0.0509558928275101,95.7538483110034,4.24615168899666,-8.88178419700125e-15,0.0174830549048483,0.860164545274572,9.01592652650608e-05
1988,0.399634931552623,0.465024061438941,3.91321108359057,8.97726433628653,19.5660554179529,208,16,0.0510251247931439,95.6291058820913,4.37089411790873,1.86517468137026e-14,0.0172814633952934,0.859385491400206,9.1146584652826e-05
1988,0.399263631710651,0.465129642443804,3.98283858474131,9.02537078526426,19.9141929237065,209,16,0.0509202581608546,95.4986704655751,4.50132953442494,2.66453525910038e-15,0.0170277886464889,0.858392145494982,9.21260560383872e-05
1988,0.39906515711709,0.465226019379909,4.05240226722794,9.07285130810308,20.2620113361397,210,16,0.0510998424551396,95.3619492966554,4.63805070334457,8.88178419700125e-16,0.0168752547589628,0.857787699942056,9.3097916198904e-05
1988,0.399227787258353,0.465327009842748,4.12187885738281,9.1197087203403,20.609394286914,211,16,0.0518586520003054,95.219925259534,4.78007474046601,1.33226762955019e-14,0.0169163363483415,0.857951029735555,9.40620215436809e-05
1988,0.374850967051936,0.436679451557625,4.19122372143885,9.1659315514292,20.9561186071942,212,15,0.0522518697299056,94.9424263857875,5.05757361421246,9.76996261670138e-15,0.0170328720707227,0.85841219621132,9.50179361269078e-05
1989,0.114247622819359,0.13704555591762,0.18,3.53112813245625,0.9,141,16,0.0041579983866654,99.4750854889972,0.524914511002798,-6.88338275267597e-15,0.0117807819445026,0.833647045716933,1.41019550898423e-05
1989,0.127689525894916,0.152945863230153,0.202017924885643,3.65679460879922,1.01008962442821,142,16,0.00457605598260351,99.4613233669624,0.538676633037593,2.99760216648792e-15,0.0119967748814366,0.834867470084947,1.51235417462338e-05
1989,0.143988009211163,0.172273927960625,0.226640618866315,3.78648532144829,1.13320309433158,143,16,0.00501443869394452,99.446231864729,0.553768135270996,3.66373598126302e-15,0.0121660159729404,0.835808476161715,1.62152977845476e-05
1989,0.161835143767735,0.193503140769073,0.254435332966189,3.92157405878963,1.27217666483095,144,16,0.00546479629463962,99.4271901046399,0.572809895360063,-1.0769163338864e-14,0.0122633500915605,0.836343757132445,1.73929486823704e-05
1989,0.180818616013374,0.21617034309221,0.285709402453663,4.06178677930771,1.42854701226831,145,16,0.00592055341500502,99.4030245602267,0.596975439773337,8.10462807976364e-15,0.0122852422350361,0.836463565847441,1.86589249043049e-05
1989,0.200438223432467,0.239697806940404,0.320689014959011,4.20646215082074,1.60344507479505,146,16,0.00637788441192633,99.3729321217911,0.627067878208887,4.10782519111308e-15,0.0122393507890043,0.836212170611567,2.00118087874452e-05
1989,0.220165929369247,0.263470876687085,0.359501082734472,4.35463915404085,1.79750541367236,147,16,0.00683254380787486,99.3361693968834,0.663830603116623,-2.22044604925031e-16,0.0121349415331566,0.835636682648348,2.14465144646634e-05
1989,0.239514236431472,0.286911542083333,0.402167759789891,4.50517727769282,2.01083879894945,148,16,0.00728198490210933,99.2921835011494,0.707816498850614,4.66293670342566e-15,0.011985030324381,0.834801676824508,2.29549390276222e-05
1989,0.258195761509675,0.309532537888394,0.44861420998433,4.65688435188842,2.24307104992165,149,16,0.0077678074162553,99.2407452360414,0.759254763958618,-9.10382880192628e-15,0.0118688610876113,0.834147399401257,2.45269349490545e-05
1989,0.276004755548657,0.330967396269825,0.498699800588324,4.80866580058758,2.49349900294162,150,16,0.00832201356562788,99.1817927896974,0.818207210302593,-4.10782519111308e-15,0.0118311040644447,0.833933368239213,2.61517986174647e-05
1989,0.310753607469687,0.37260607424354,0.552236348579786,4.95957580398551,2.76118174289893,151,17,0.00898562637305777,99.1356871742698,0.864312825730204,5.10702591327572e-15,0.0118429125893026,0.834000379893363,2.78189951375227e-05
1989,0.327669729807357,0.392816304262402,0.612589944052107,5.11793180287892,3.06294972026053,152,17,0.00967006432775804,99.0599354146172,0.940064585382829,1.29896093881143e-14,0.0118702245946356,0.834155115894765,2.96238406260697e-05
1989,0.343042405302453,0.411196091554845,0.676189875756175,5.27344148188394,3.38094937878088,153,17,0.0103643552982604,98.9769866689631,1.02301333103685,-1.99840144432528e-15,0.0118878925721556,0.834255024179136,3.14514473384816e-05
