"year","assimilated_weight","ingested_weight","Weight","Length","Energy","JulianDay","feeding_hours","Metabolism","percentage_partic","percentage_filters","percentage_hiding","metaConst","assimilation","gape_size"
1979,0.732927577114584,0.840176238840789,8.80189453816812,11.4768756339436,44.0094726908406,209,16,0.11070238541713,95.0557386511515,4.94426134884849,-2.66453525910038e-15,0.0209603483481709,0.872349803805237,0.000148970311046965
1979,0.731699538389447,0.838021582682564,8.91488915989389,11.5213242395915,44.5744457994695,210,16,0.113040910248912,95.0069528712381,4.99304712876189,-5.32907051820075e-15,0.0212043692649854,0.873127319760939,0.000150126434893624
1979,0.730196094906943,0.835817824774151,9.02631242869489,11.5647718603856,45.1315621434745,211,16,0.114929888614477,94.9613786968819,5.03862130311808,0,0.0213638602581361,0.87363068035101,0.000151260841826307
1979,0.683944923147667,0.782481506506828,9.13616325665959,11.6072419264446,45.680816283298,212,15,0.11509162110654,94.7593944334195,5.24060556658051,8.88178419700125e-16,0.0215045768957103,0.874071677682135,0.000152373851882313
1980,0.161441799296662,0.191905833766796,0.18,3.53112813245625,0.9,141,16,0.00465257771537864,99.8210754676745,0.178924532325507,-1.09356967925578e-14,0.0131936098600915,0.8412552976,1.41019550898423e-05
1980,0.192409551989933,0.228672432131334,0.211357844315361,3.70722194885778,1.0567892215768,142,16,0.00519609502961675,99.8196532568916,0.180346743108412,-1.02973185533983e-14,0.0132259939651343,0.8414199744,1.55435261764276e-05
1980,0.229086327195662,0.272292750584066,0.248800535705076,3.89505070033168,1.24400267852538,143,16,0.00579147301270377,99.8171628481556,0.182837151844372,9.35362898246694e-15,0.0132070392986244,0.8413236368,1.71584717346228e-05
1980,0.271860741471153,0.323200035601165,0.293459506535421,4.09486359900142,1.4672975326771,144,16,0.00645796867980699,99.8133107225335,0.186689277466525,2.02615701994091e-15,0.0131735702963412,0.8411531916,1.89640570525926e-05
1980,0.320860618509956,0.381485925527478,0.346540061076868,4.30645410422167,1.73270030538434,145,16,0.00721906497147491,99.8078158529244,0.192184147075632,4.30211422042248e-15,0.0131594483053251,0.8410811436,2.09745194617721e-05
1980,0.375854771739316,0.446800355640955,0.409268371738951,4.52913428849538,2.04634185869475,146,16,0.00809710597586226,99.8004095882391,0.199590411760849,3.08086889333481e-15,0.0131855262309722,0.8412141284,2.3199721358629e-05
1980,0.43611965368811,0.51821347236489,0.48281990476787,4.76174131548914,2.41409952383935,147,16,0.00910939718577394,99.7908284558469,0.209171544153146,-9.35362898246694e-15,0.0132581335479059,0.8415830096,2.56438938353173e-05
1980,0.500792824518809,0.594602101367433,0.568221955734692,5.0026485517144,2.84110977867346,148,16,0.0102769206810025,99.7788701062851,0.221129893714926,-9.24260668000443e-15,0.0133868159195277,0.8422318444,2.83042962300807e-05
1980,0.56850852642841,0.674247002111175,0.666325135615747,5.25000902532421,3.33162567807873,149,16,0.0116196006489457,99.7643199059447,0.235680094055274,-4.74620343027254e-15,0.0135761940934501,0.8431754604,3.11725602830494e-05
1980,0.637642779479073,0.755346824567554,0.777702918466534,5.50176107657657,3.88851459233267,150,16,0.0131094343643282,99.7470183688256,0.252981631174352,-1.4432899320127e-15,0.0137791411395244,0.8441721852,3.42338565427152e-05
1980,0.745375255686502,0.881918139991144,0.902609581662337,5.75577234946331,4.51304790831169,151,17,0.014841978577288,99.7327882075702,0.267211792429782,-5.60662627435704e-15,0.0139864116063524,0.845175104,3.74679205379704e-05
1980,0.819682498278018,0.968390307330546,1.04871622284211,6.0234938489625,5.24358111421057,152,17,0.0167735642480863,99.7091146372868,0.290885362713176,7.105427357601e-15,0.0142518828872299,0.846438148,4.10345160499171e-05
1980,0.891671973601696,1.05120580974984,1.20929797461159,6.28924588071778,6.04648987305793,153,17,0.0190142880124523,99.682359688008,0.317640311992001,-6.77236045021345e-15,0.014638758640294,0.848237296,4.47352142280095e-05
1980,0.960786730650982,1.12933771483588,1.38382942935885,6.55150032601065,6.91914714679423,154,17,0.021675800141166,99.6525600893504,0.347439910649611,8.88178419700125e-16,0.0151972456270317,0.850752364,4.85438153777494e-05
1980,1.02569360531748,1.20214766175217,1.57165143050577,6.80911021476768,7.85825715252884,155,17,0.024568649225816,99.6198369205345,0.380163079465525,-7.04991620636974e-15,0.0157653520581295,0.853217652,5.24364281932166e-05
1980,1.08531704701171,1.2692839148887,1.7718760248017,7.0610827835278,8.8593801240085,156,17,0.0274568144431401,99.5842340994723,0.415765900527687,1.49880108324396e-15,0.016204326576932,0.855062476,5.63890762002158e-05
1980,1.13990521702192,1.33062520769626,1.98344725630398,7.30661033676911,9.91723628151989,157,17,0.0304307581330832,99.5459137408506,0.454086259149409,-3.05311331771918e-15,0.0165965148688621,0.856668888,6.03787707985926e-05
1980,1.18999517478817,1.38623639350247,2.2053405445407,7.54522177234232,11.0267027227035,158,17,0.0336547537751409,99.5050587232554,0.494941276744646,-6.10622663543836e-15,0.0170388998437348,0.858435964,6.43867333795112e-05
1980,1.23617943670638,1.43629785778453,2.43660559905577,7.77671392379486,12.1830279952789,159,17,0.0373211107303403,99.4618674792471,0.53813252075285,3.5527136788005e-15,0.017615279940665,0.860670668,6.83981916613962e-05
1980,1.27786843275565,1.48104958502148,2.67637175317992,8.00106874554718,13.3818587658996,160,17,0.0411663320979299,99.4165539886086,0.583446011391391,-2.77555756156289e-15,0.0181860582871457,0.862812728,7.24016355943251e-05
1980,1.31436335176157,1.52074074200071,2.92370249557484,8.2182689080444,14.6185124778742,161,17,0.0447952907566287,99.3693724184467,0.630627581553316,-3.77475828372553e-15,0.0185908606050512,0.864291536,7.6385876906555e-05
1980,1.34602876864505,1.5556131638658,3.17759966214224,8.4282952756484,15.8879983107112,162,17,0.0482160301454259,99.3206169884212,0.679383011578747,3.21964677141295e-15,0.0188642496155584,0.865272164,8.03400056399769e-05
1980,1.37329642612144,1.58589796839375,3.43713510895265,8.63122215264403,17.1856755447632,163,17,0.0514912103226118,99.2705994078397,0.729400592160296,7.32747196252603e-15,0.0190534377137657,0.865942484,8.42552483270978e-05
1980,1.39660068408597,1.61180235857646,3.70145275317892,8.82719007800601,18.5072637658946,164,17,0.0547174528651416,99.2196469750649,0.780353024935091,4.77395900588817e-15,0.019207609333017,0.866483832,8.81246348288808e-05
1980,1.41624319697063,1.63350059972006,3.96976172730356,9.01638079239107,19.8488086365178,165,17,0.057959521080728,99.1681016956448,0.831898304355235,-1.3988810110277e-14,0.0193554499708098,0.866998884,9.1942617568357e-05
