"year","assimilated_energy","ingested_energy","Weight","Length","JulianDay","feeding_hours"
1982,0.0705099493097994,0.0996466214101179,1.37158402560423,7.77112803515347,211,5
1982,0.0561350990049824,0.0793316831613658,1.3821605180007,7.78823021482486,212,4
1983,0.103235572409075,0.145895382149626,0.14,4.04438346512569,141,15
1983,0.109511607367626,0.154764849304164,0.155485335861361,4.16764869522097,142,15
1983,0.115467431767907,0.163181785991955,0.171912076966505,4.28917156451966,143,15
1983,0.12104543902657,0.171064780987238,0.189232191731691,4.40863237425939,144,15
1983,0.12619827180533,0.178346907582433,0.207389007585677,4.52575673077358,145,15
1983,0.130889251771102,0.184976330937115,0.226318748356476,4.64031432922972,146,15
1983,0.12608628274809,0.178188641532066,0.245952136122142,4.75211689551987,147,14
1983,0.129180608223184,0.182561628353849,0.264865078534355,4.85394343801141,148,14
1983,0.13182895720073,0.186304348785655,0.284242169767833,4.95302010140265,149,14
1983,0.13403857143841,0.189427037080851,0.304016513347942,5.04927513813907,150,14
1983,0.135824803761666,0.191951390279347,0.324122299063704,5.14266469446879,151,14
1983,0.137210907706018,0.193910270924276,0.344496019627954,5.23317091345821,152,14
1983,0.12833610172869,0.181368148288144,0.365077655783856,5.32080034183675,153,13
1983,0.128743912907085,0.181944478387627,0.38432807104316,5.39962510077869,154,13
1983,0.128918787234798,0.182191615651213,0.403639657979223,5.47591729764056,155,13
1983,0.128909418222568,0.182178375102555,0.422977476064442,5.54974516551424,156,13
1983,0.128770104436195,0.181981492985013,0.442313888797827,5.62119636324284,157,13
1983,0.128560315319766,0.181685013170952,0.461629404463257,5.69037765555154,158,13
1983,0.118467384198925,0.167421402203117,0.480913451761222,5.75741461040021,159,12
1983,0.1274107596311,0.180060429099916,0.49868355939106,5.81751044185306,160,13
1983,0.12740317633229,0.180049712171128,0.517795173335725,5.88046053978283,161,13
1983,0.127561398689422,0.180273316406758,0.536905649785569,5.94176966146356,162,13
1983,0.118087304145864,0.166884262501221,0.556039859588982,6.00161356887302,163,12
1983,0.118568796486835,0.167564720868902,0.573752955210862,6.05571631215685,164,12
1983,0.119298181375912,0.168595507880034,0.591538274683887,6.10885302767595,165,12
1983,0.120270555693049,0.169969694309001,0.609433001890274,6.16117781096465,166,12
1983,0.121469809032957,0.17166451248298,0.627473585244231,6.21283040800287,167,12
1983,0.122851628946792,0.173617338816834,0.645694056599175,6.26393300726498,168,12
1983,0.124349356457,0.175733968989542,0.664121800941193,6.31458043271693,169,12
1983,0.115419570119334,0.163114146579048,0.682774204409743,6.3648338072049,170,11
1983,0.116837862698006,0.165118517097238,0.700087139927644,6.41060884134055,171,11
1983,0.11825436176546,0.167120352975494,0.717612819332344,6.45613061416273,172,11
1983,0.119647523481701,0.169089207859951,0.735350973597163,6.50140323216139,173,11
1983,0.121004602175703,0.171007069213825,0.753298102119419,6.54642265514514,174,11
1983,0.122320440354646,0.172866648324825,0.771448792445774,6.59118060436583,175,11
1983,0.112359954887756,0.158790213238774,0.789796858498971,6.63566765292444,176,10
1983,0.113478057178266,0.160370346492744,0.806650851732134,6.67588667546933,177,10
1983,0.114578229360405,0.161925140418888,0.823672560308874,6.71590162389172,178,10
1983,0.115669064931669,0.16346673958687,0.840859294712935,6.75571003022483,179,10
1983,0.11675974134389,0.165008113826866,0.858209654452685,6.7953125867688,180,10
1983,0.117859174686494,0.166561863604429,0.875723615654269,6.83471311556932,181,10
1983,0.107077755290015,0.151325261857002,0.893402491857243,6.87391825891504,182,9
1983,0.10810731848681,0.152780269201258,0.909464155150745,6.90905976234982,183,9
1983,0.109163843303456,0.154273379456552,0.925680252923767,6.94409256714747,184,9
1983,0.110247595957549,0.155804968848995,0.942054829419285,6.97902600678343,185,9
1983,0.111355820703267,0.157371142881949,0.958591968812918,7.0138690773481,186,9
1983,0.0999270283457113,0.141219655660983,0.975295341918408,7.0486295151421,187,8
1983,0.100940232876418,0.142651544483349,0.990284396170264,7.07946243247304,188,8
1983,0.101949915820164,0.144078456501079,1.00542543110173,7.11027159425542,189,8
1983,0.102939046384865,0.145476323325134,1.02071791847475,7.14105457177416,190,8
1983,0.103886870987854,0.146815815415283,1.03615877543248,7.17180398436666,191,8
1983,0.104767849704785,0.148060839040115,1.05174180608066,7.20250666898583,192,8
1983,0.0923628533747776,0.130529753214779,1.06745698353638,7.23314259659972,193,7
1983,0.0929533956303185,0.131364323954661,1.08131141154259,7.25988518588583,194,7
1983,0.0934103885888982,0.132010159113762,1.09525442088714,7.28655295223663,195,7
1983,0.0937081840868103,0.132431011993796,1.10926597917548,7.31310880738149,196,7
1983,0.0938233112303037,0.132593712874935,1.1233222067885,7.33950981393737,197,7
1983,0.0937361264965843,0.132470500984432,1.13739570347304,7.36570805089329,198,7
1983,0.0934362826337621,0.132046753298137,1.15145612244753,7.39165188034403,199,7
1983,0.0929355855431419,0.131339154244124,1.1654715648426,7.41728863192903,200,7
1983,0.0790776636562868,0.111754753612616,1.17941190267407,7.44257062099532,201,6
1983,0.0783747600761373,0.110761390723767,1.19127355222251,7.46391529699547,202,6
1983,0.0775745388309261,0.109630495804022,1.20302976623393,7.48492107252167,203,6
1983,0.0767077591583595,0.108405538663595,1.21466594705857,7.50556857516621,204,6
1983,0.0758052336539474,0.107130064519428,1.22617211093232,7.52584700087656,205,6
1983,0.0748963614670846,0.105845621067107,1.23754289598042,7.5457538262637,206,6
1983,0.0740079580004418,0.104590104579482,1.24877735020048,7.56529416205364,207,6
1983,0.073163417471802,0.103396576415774,1.25987854390054,7.58447984021374,208,6
1983,0.0602735839186496,0.0851803051422408,1.27085305652131,7.60332833043486,209,5
1983,0.0596965489806261,0.0843648233191438,1.27989409410911,7.6187690253273,210,5
1983,0.0591946927007075,0.0836555860665736,1.28884857645621,7.63398534374897,211,5
1983,0.0587737737887081,0.0830607317534032,1.29772778036131,7.64899940847291,212,5
1985,0.0732029822065996,0.103452490399378,0.14,4.04438346512569,141,15
1985,0.0772738554766711,0.109205561725086,0.15098044733099,4.13272916019917,142,15
1985,0.0813089944925154,0.114908132408869,0.162571525652491,4.22114370318285,143,15
1985,0.085265970105746,0.120500240398171,0.174767874826368,4.30944260445387,144,15
1985,0.0891050974748481,0.125925801971238,0.18755777034223,4.39743310244053,145,15
1985,0.0927910862534605,0.131134943829085,0.200923534963457,4.48492120388609,146,15
1985,0.0962943312906686,0.136085827149051,0.214842197901476,4.57171820833802,147,15
1985,0.099591768753018,0.14074585748024,0.229286347595076,4.65764637531192,148,15
1985,0.0958227946851879,0.135419438503657,0.244225112908029,4.74254350175392,149,14
1985,0.0983473806132524,0.138987253551798,0.258598532110807,4.82079676553868,150,14
1985,0.100672492850593,0.142273166832381,0.273350639202795,4.89794679632859,151,14
1985,0.102800874434183,0.145281054881547,0.288451513130384,4.97390120903935,152,14
1985,0.104731017683448,0.148008787003177,0.303871644295511,5.04858645227386,153,14
1985,0.106491745815423,0.150497096969224,0.319581296948029,5.12194160548667,154,14
1985,0.108087048003932,0.152751622391086,0.335555058820342,5.193936308475,155,14
1985,0.109532611140429,0.154794532420052,0.351768116020932,5.26454961143881,156,14
1985,0.102928327049364,0.145461174462075,0.368198007691996,5.33377556064763,157,13
1985,0.103980124077882,0.146947603275695,0.383637256749401,5.39684576230979,158,13
1985,0.104955338930299,0.148325804028122,0.399234275361083,5.45874669525347,159,13
1985,0.113741254682771,0.160742304526244,0.414977576200628,5.51950154220975,160,14
1985,0.114746957624144,0.162163591893929,0.432038764403044,5.58351217298152,161,14
1985,0.107448393231793,0.151849057704625,0.449250808046665,5.64628566110095,162,13
1985,0.108288940295347,0.153036942192406,0.465368067031434,5.70352846032261,163,13
1985,0.109133001509541,0.154229792975609,0.481611408075736,5.75980464287397,164,13
1985,0.109997420745563,0.155451414281462,0.497981358302167,5.81516496141796,165,13
1985,0.110897472647767,0.156723392662191,0.514480971414002,5.86966444368736,166,13
1985,0.111848328212934,0.158067168192389,0.531115592311166,5.9233611262757,167,13
1985,0.112848376517444,0.159480464269989,0.547892841543107,5.97631564549467,168,13
1985,0.105129615907142,0.148572097098844,0.564820098020723,6.02858324028217,169,12
1985,0.106113383055674,0.149962384193999,0.580589540406794,6.07627906503434,170,12
1985,0.107149439887916,0.151426568524471,0.596506547865145,6.12349246945181,171,12
1985,0.108242222658994,0.152970919529386,0.612578963848333,6.17026296975986,172,12
1985,0.109395585389898,0.154600883818398,0.628815297247182,6.21662934424019,173,12
1985,0.11061270739466,0.156320954486518,0.645224635055667,6.26262943273952,174,12
1985,0.111896008270211,0.158134550975425,0.661816541164865,6.30829991821978,175,12
1985,0.103809815594155,0.146706918589818,0.678600942405397,6.35367609573622,176,11
1985,0.105092196107275,0.14851921439694,0.69417241474452,6.39506223908748,177,11
1985,0.10643669549759,0.150419298328985,0.709936244160612,6.4362900240346,178,11
1985,0.107841820358998,0.152405059862914,0.72590174848525,6.47738448442202,179,11
1985,0.109305163240891,0.15447309672257,0.7420780215391,6.51836862210544,180,11
1985,0.110823383511681,0.156618687834484,0.758473796025233,6.55926319961004,181,11
1985,0.112392200730133,0.158835783960052,0.775097303551985,6.60008654653867,182,11
1985,0.103642183463731,0.146470016200864,0.791956133661505,6.64085438368518,183,10
1985,0.105124363483373,0.148564674227492,0.807502461181065,6.67790290544456,184,10
1985,0.106634449564235,0.150698769875968,0.823271115703571,6.71496472931186,185,10
1985,0.108165227216137,0.152862107428118,0.839266283138206,6.75204480818937,186,10
1985,0.0989000920454095,0.139768360719912,0.855491067220627,6.7891453481408,187,9
1985,0.100279603862614,0.141717925187413,0.870326081027438,6.8226309114697,188,9
1985,0.101653941002729,0.143660176657333,0.88536802160683,6.85617010521224,189,9
1985,0.103014786823883,0.145583361820072,0.90061611275724,6.8897563461153,190,9
1985,0.104353723131042,0.147475583848278,0.916068330780822,6.92338063251021,191,9
1985,0.1056668790564,0.149331372323911,0.931721389250478,6.95703166369447,192,9
1985,0.0950554208250539,0.134334964422066,0.947571421108938,6.99069742631495,193,8
1985,0.0961181403046336,0.135836829147306,0.961829734232696,7.02064059802367,194,8
1985,0.0971311739424154,0.137268476459038,0.976247455278391,7.05059806193898,195,8
1985,0.0980883911182459,0.138621242394355,0.990817131369753,7.08055213556117,196,8
1985,0.0989843508749767,0.13988743764129,1.00553039003749,7.11048400641463,197,8
1985,0.0998144172408947,0.141060510515679,1.02037804266874,7.14037400883557,198,8
1985,0.100021752722407,0.141353522784635,1.03535020525487,7.17020191754007,199,8
1985,0.0992376457119796,0.14024540094966,1.05035346816323,7.19978450523934,200,8
1985,0.0855881204807479,0.120955512267874,1.06523911502003,7.22883857374557,201,7
1985,0.0840725014452333,0.118813597293998,1.07807733309214,7.25366456873823,202,7
1985,0.0825683250303817,0.116687853349889,1.09068820830893,7.27784631731497,203,7
1985,0.0812480923738827,0.114822063840987,1.10307345706348,7.30140193352012,204,7
1985,0.0802077787308143,0.113351863667064,1.11526067091957,7.32439733006716,205,7
1985,0.079486130165967,0.112332009844498,1.12729183772919,7.34692301289186,206,7
1985,0.0790846941765116,0.111764689339332,1.13921475725408,7.36907735742801,207,7
1985,0.0789836330090203,0.111621866886688,1.15107746138056,7.39095615863032,208,7
1985,0.0682245298848939,0.0964168031160174,1.16292500633191,7.41264694394981,209,6
1985,0.0685607652509412,0.0968919802868021,1.17315868581465,7.4312564091947,210,6
1985,0.0690655344852455,0.0976053342075262,1.18344280060229,7.44984121711794,211,6
1985,0.0697106447236298,0.0985170219384253,1.19380263077508,7.46844665664131,212,6
1986,0.0516217580852787,0.0729533042471435,0.14,4.04438346512569,141,15
1986,0.0543418894333347,0.0767974695213887,0.147743263712792,4.10717420187682,142,15
1986,0.0571845087015203,0.080814738131035,0.155894547127792,4.17078473482325,143,15
1986,0.060150234110759,0.0850059837630851,0.16447222343302,4.23520853620612,144,15
1986,0.0632390558026144,0.0893711924853228,0.173494758549634,4.30043519787243,145,15
1986,0.0664502837593505,0.0939093891454925,0.182980616920026,4.36645042443564,146,15
1986,0.0697824982348676,0.0986185673189197,0.192948159483929,4.43323605066379,147,15
1986,0.0732335037854102,0.103495624343429,0.203415534219159,4.50077008309489,148,15
1986,0.0768002880949037,0.108536303130163,0.21440055978697,4.56902676577875,149,15
1986,0.0804789868768949,0.113735142562033,0.225920603001206,4.63797666996909,150,15
1986,0.0786471991116622,0.111146409145933,0.23799245103274,4.7075868075277,151,14
1986,0.0820777738023954,0.11599459271113,0.249789530899489,4.77321818985603,152,14
1986,0.0855687103481789,0.120928081328687,0.262101196969849,4.83939375956597,153,14
1986,0.0891500378564497,0.125989312968414,0.274936503522076,4.90606205905965,154,14
1986,0.0927964228427348,0.13114248564547,0.288309009200543,4.97319786537763,155,14
1986,0.0964997100918815,0.136376074182987,0.302228472626953,5.04075860516894,156,14
1986,0.100251348782805,0.141677994322789,0.316703429140735,5.10869926612446,157,14
1986,0.104042163651808,0.147035279327033,0.331741131458156,5.17697283612487,158,14
1986,0.107862408023458,0.15243415492292,0.347347456005927,5.24553054069893,159,14
1986,0.110643661322445,0.156364699438164,0.363526817209446,5.31432209234562,160,14
1986,0.114436260514231,0.161724506096991,0.380123366407813,5.38265283019126,161,14
1986,0.118226577990887,0.167081088172537,0.397288805484948,5.45112088088077,162,14
1986,0.122003497052331,0.172418735235064,0.415022792183581,5.51967364587876,163,14
1986,0.125755708771298,0.177721465194033,0.43332331674143,5.58825804521433,164,14
1986,0.120223815241109,0.169903639402359,0.452186673057125,5.65682078167184,165,13
1986,0.123399154746214,0.174391117504542,0.470220245343291,5.72048409390857,166,13
1986,0.126518537412123,0.178799515845284,0.488730118555223,5.78404138283357,167,13
1986,0.129390565452922,0.182858345750313,0.507707899167042,5.84744563767052,168,13
1986,0.131858134142552,0.186345582451317,0.52711648398498,5.91056281318245,169,13
1986,0.133986437115917,0.189353359406328,0.546895204106363,5.97319939117495,170,13
1986,0.125402922190556,0.177222897386314,0.566993169673751,6.03521186634626,171,12
1986,0.126751720249735,0.179129056316754,0.585803608002334,6.09184581045473,172,12
1986,0.127981291292066,0.180866720311004,0.604816366039794,6.14778471698416,173,12
1986,0.129118017740665,0.182473173743166,0.624013559733604,6.20300682890838,174,12
1986,0.13016983438542,0.183959630278999,0.643381262394704,6.25750386397951,175,12
1986,0.131131990990492,0.185319376753097,0.662906737552517,6.31127202286322,176,12
1986,0.120993811580445,0.170991819644495,0.682576536201091,6.36430641770176,177,11
1986,0.121545070723675,0.171770874397506,0.700725607938157,6.4122814133397,178,11
1986,0.122000125547236,0.172413970530294,0.718957368546709,6.45959007506297,179,11
1986,0.122355843431345,0.172916680937458,0.737257387378794,6.50622235469619,180,11
1986,0.122615269209733,0.173283308662709,0.755610763893496,6.55216796961552,181,11
1986,0.122788136450365,0.173527609455009,0.774003054274956,6.59741865337622,182,11
1986,0.111718854609216,0.157884192494653,0.792421274742511,6.64197036345665,183,10
1986,0.111693999087292,0.15784906597978,0.809179102933893,6.68186801103624,184,10
1986,0.111665088724998,0.157808209051721,0.825933202796987,6.72117145213852,185,10
1986,0.111659316851037,0.15780005207891,0.842682966105736,6.75989987736922,186,10
1986,0.100882116765904,0.142569413179626,0.859431863633392,6.79808068038097,187,9
1986,0.100915174401121,0.142616131149125,0.874564181148277,6.83212225173107,188,9
1986,0.101051171109008,0.142808325479095,0.889701457308446,6.8657568840486,189,9
1986,0.101304030935185,0.143165674018069,0.904859132974797,6.89902998436012,190,9
1986,0.101678400517902,0.143694743524452,0.920054737615075,6.93198934883841,191,9
1986,0.10217077872883,0.144390586106318,0.93530649769276,6.96468206986462,192,9
1986,0.0913354922250748,0.129077857864719,0.950632114502085,6.99715200878787,193,8
1986,0.0918923860469746,0.129864875702338,0.964332438335846,7.02586365721139,194,8
1986,0.0924658192706142,0.130675267482496,0.978116296242892,7.05445801209407,195,8
1986,0.0930087907292378,0.131442609849121,0.991986169133484,7.08294192242763,196,8
1986,0.0934773668741506,0.132104814689303,1.00593748774287,7.1113077265547,197,8
1986,0.0938410161254052,0.132618733925106,1.01995909277399,7.13953488625956,198,8
1986,0.0938602586915055,0.1326459280547,1.0340352451928,7.16759460286251,199,8
1986,0.0933706801550501,0.131954042050664,1.04811428399653,7.19538863999137,200,8
1986,0.0809264249836089,0.114367474538735,1.06211988601979,7.22277452200407,201,7
1986,0.0799079916142614,0.112928196176175,1.07425884976733,7.24630270044036,202,7
1986,0.0787475339757098,0.111288205166351,1.08624504850947,7.2693493007817,203,7
1986,0.0775267355610135,0.109562938893462,1.09805717860582,7.29188429030022,204,7
1986,0.0763092726431211,0.107842386437424,1.10968618893998,7.31390151600697,205,7
1986,0.0751415159470508,0.106192080196511,1.12113257983644,7.33541272845862,206,7
1986,0.0740549048028017,0.104656451106277,1.1324038072285,7.35644210522032,207,7
1986,0.0730688839413206,0.103262979001301,1.14351204294892,7.37702169554286,208,7
1986,0.0619864258083987,0.0876009409389468,1.15447237554012,7.39718788040348,209,6
1986,0.0613352570823755,0.0866806911848155,1.16377033941138,7.41418856148531,210,6
1986,0.0607803046116739,0.0858964169187025,1.17297062797374,7.43091548204125,211,6
1986,0.060317675074154,0.0852426159894771,1.18208767366549,7.44739892782809,212,6
1987,0.0979751096822261,0.138461149918352,0.14,4.04438346512569,141,15
1987,0.104293691657752,0.14739074570061,0.154696266452334,4.16158489498654,142,15
1987,0.110040456430048,0.155512233507699,0.170340320200997,4.27791218476808,143,15
1987,0.115145625349537,0.162727000211329,0.186846388665504,4.39265345950379,144,15
1987,0.119669079417928,0.169119671308548,0.204118232467934,4.50521410979927,145,15
1987,0.123768989315203,0.174913778003396,0.222068594380624,4.61520680157289,146,15
1987,0.119145446148793,0.168379658209148,0.240633942777904,4.72248080515645,147,14
1987,0.122683590307379,0.173379861938071,0.258505759700223,4.82030176344438,148,14
1987,0.126401823093358,0.178634571923908,0.27690829824633,4.91610575607167,149,14
1987,0.130422007957492,0.184316008984584,0.295868571710334,5.01017140093976,150,14
1987,0.134821112692325,0.190532946145174,0.315431872903957,5.10282090480386,151,14
1987,0.139632596373996,0.197332668702652,0.335655039807806,5.19437914545823,152,14
1987,0.134496247388308,0.190073837462279,0.356599929263905,5.28514343546209,153,13
1987,0.139545027172489,0.197208913471579,0.376774366372152,5.36903847276305,154,13
1987,0.144863387204841,0.204724967785248,0.397706120448025,5.45275890579609,155,13
1987,0.150385743365453,0.212529315100979,0.419435628528751,5.53640602932007,156,13
1987,0.156039131055115,0.220518839817856,0.441993490033569,5.62003078579378,157,13
1987,0.161747445488125,0.228585988536073,0.465399359691837,5.70363821395689,158,13
1987,0.154553858838282,0.218419811812157,0.489661476515055,5.78719365396522,159,12
1987,0.172024009417573,0.243109114496288,0.512844555340798,5.86431546156679,160,13
1987,0.177397894243671,0.250703637992751,0.538648156753434,5.94728192222207,161,13
1987,0.168501077102791,0.238130408568105,0.565257840889984,6.02991997097031,162,12
1987,0.172778400173622,0.244175240494096,0.590533002455403,6.1058802398352,163,12
1987,0.176733280366752,0.249764387177434,0.616449762481446,6.18139578393286,164,12
1987,0.180317732205884,0.254830034208429,0.642959754536459,6.25633037292975,165,12
1987,0.168194517382571,0.237697169845351,0.670007414367342,6.33054508199339,166,11
1987,0.17048826505941,0.240938757856712,0.695236591974728,6.39786634050856,167,11
1987,0.172461175802319,0.243726930189823,0.720809831733639,6.46434881792493,168,11
1987,0.174243356296879,0.246245557231316,0.746679008103987,6.52990903668611,169,11
1987,0.175837532436388,0.248498491289412,0.772815511548519,6.59452025291991,170,11
1987,0.161133447813321,0.227718269945338,0.799191141413977,6.65816014229228,171,10
1987,0.162096949851373,0.229079917822744,0.823361158585975,6.71517490046432,172,10
1987,0.162904703226616,0.230221457358135,0.847675701063681,6.77133756241345,173,10
1987,0.163560089163689,0.231147666992212,0.872111406547673,6.82663320923053,174,10
1987,0.147659889028694,0.208677061939929,0.896645419922227,6.8810496210128,175,9
1987,0.147858987837788,0.208958433914342,0.918794403276531,6.92927051762193,176,9
1987,0.147935557420768,0.209066644178587,0.940973251452199,6.9767320019904,177,9
1987,0.147892857121674,0.209006298928313,0.963163585065314,7.02342550554542,178,9
1987,0.14773426946344,0.208782178439005,0.985347513633566,7.06934414036146,179,9
1987,0.13107853611736,0.185243832839683,1.00750765405308,7.11448256878527,180,8
1987,0.130642174646767,0.184627154673215,1.02716943447069,7.15394243487031,181,8
1987,0.130117229148108,0.183885287094556,1.0467657606677,7.19273804468825,182,8
1987,0.129507674066498,0.183023846900082,1.06628334503992,7.23086581539058,183,8
1987,0.128817908496287,0.182049051012277,1.08570949614989,7.26832344593802,184,8
1987,0.128052838264995,0.180967832483035,1.10503218242433,7.30510993698993,185,8
1987,0.111315716767314,0.157314466884277,1.12424010816408,7.34122563472706,186,7
1987,0.110962337506448,0.156815061484522,1.14093746567918,7.37226467140125,187,7
1987,0.110057054350153,0.155535690150018,1.15758181630515,7.40288411882749,188,7
1987,0.109112204978794,0.154200402739957,1.17409037445767,7.43294487798788,189,7
1987,0.0926875290760496,0.130988593945802,1.19045720520449,7.46245117901787,190,6
1987,0.091774434792693,0.129698183709289,1.2043603345659,7.487289262203,191,6
1987,0.0908618951147891,0.128408557256627,1.2181264997848,7.51168180768256,192,6
1987,0.0899407561079198,0.127106777993103,1.23175578405202,7.53563872478963,193,6
1987,0.0890294341782618,0.12581887249613,1.24524689746821,7.5591671360598,194,6
1987,0.0881384590468617,0.124559721660347,1.25860131259495,7.58227861900013,195,6
1987,0.0872790898219789,0.123345237170688,1.27182208145198,7.60498701962477,196,6
1987,0.0864632382858805,0.122192253089147,1.28491394492527,7.62730856363168,197,6
1987,0.071419472188,0.100931984437535,1.29788343066816,7.64926194650662,198,5
1987,0.070749020334021,0.0999844832306685,1.30859635149636,7.66727785866851,199,5
1987,0.070023946788051,0.0989597891295238,1.31920870454646,7.68502114026865,200,5
1987,0.0692460449849832,0.0978604366661719,1.32971229656467,7.70248253415881,201,5
1987,0.0684173182431066,0.0966892569857357,1.34009920331241,7.7196533916272,202,5
1987,0.067540079462458,0.0954495187428745,1.35036180104888,7.73652569949419,203,5
1987,0.0666170571766536,0.0941450779771814,1.36049281296825,7.75309213105114,204,5
1987,0.0656515083693808,0.0927805375485879,1.37048537154475,7.76934612163963,205,5
