"year","assimilated_weight","ingested_weight","Weight","Length","Energy","JulianDay","feeding_hours","Metabolism","percentage_partic","percentage_filters","percentage_hiding","metaConst","assimilation","gape_size"
2003,0,0,0.18,3.53112813245625,0.9,141,24,0.00164862488102661,NA,NA,NA,0.00502567871888194,0.77642151421441,1.41019550898423e-05
2003,0,0,0.179670275022899,3.52916677698012,0.898351375114494,142,24,0.00165133509004257,NA,NA,NA,0.00503994338998318,0.776611905924479,1.40862936557288e-05
2003,0,0,0.179340008004004,3.52719968070272,0.896700040020022,143,24,0.00165881210418324,NA,NA,NA,0.00506882182556605,0.776995704481337,1.40705951210442e-05
2003,0,0,0.179008245582291,3.5252211340658,0.895041227911457,144,24,0.0017016598907896,NA,NA,NA,0.00520601348686286,0.778789633517795,1.40548140351505e-05
2003,0,0,0.178667913603267,3.52318882337827,0.893339568016335,145,24,0.00172725501148239,NA,NA,NA,0.00529085906945677,0.779875572374132,1.40386133407235e-05
2003,0,0,0.178322462600114,3.52112318299067,0.891612313000569,146,24,0.00167930748753427,NA,NA,NA,0.00515046321674011,0.778069015842014,1.40221565300325e-05
2003,0,0,0.17798660110176,3.51911220782127,0.8899330055088,147,24,0.00173362734567784,NA,NA,NA,0.00532358260709437,0.780289754231771,1.40061445049527e-05
2003,0,0,0.177639875631787,3.51703340804109,0.888199378158936,148,24,0.00178124432944824,NA,NA,NA,0.00547674090238974,0.782195037163628,1.39896020540455e-05
2003,0,0,0.17728362676507,3.51489456291172,0.886418133825349,149,24,0.0017990396288551,NA,NA,NA,0.00553867805781415,0.782950444878472,1.39725919830559e-05
2003,0,0,0.176923818838481,3.51273130714905,0.884619094192406,150,24,0.00181043033936618,NA,NA,NA,0.00558111178008268,0.783463121202257,1.39553983016291e-05
2003,0,0,0.1765617327698,3.51055125697995,0.882808663849001,151,24,0.00182186250905675,NA,NA,NA,0.00562383823864645,0.783975410970052,1.39380818460548e-05
2003,0,0,0.176197360267191,3.508354292796,0.880986801335955,152,24,0.00182622971895972,NA,NA,NA,0.00564489408221831,0.784226440429687,1.39206419156028e-05
2003,0,0,0.175832114322611,3.50614888201695,0.879160571613054,153,24,0.00205727225616735,NA,NA,NA,0.0063676317626824,0.792319222005208,1.39031459151019e-05
2003,0,0,0.175420659870599,3.50366062945595,0.877103299352995,154,24,0.00207432461155628,NA,NA,NA,0.00643019641549545,0.79297600640191,1.38834192782571e-05
