"year","assimilated_weight","ingested_weight","Weight","Length","Energy","JulianDay"
2003,0,0,0.18,3.53112813245625,0.9,141
2003,0,0,0.177062655241949,3.51356638951651,0.885313276209745,142
2003,0,0,0.174073060208419,3.49548249199573,0.870365301042097,143
2003,0,0,0.171049897742679,3.47697406108267,0.855249488713394,144
2003,0,0,0.168021639044412,3.45820442602848,0.840108195222062,145
2003,0,0,0.165030258794883,3.43943043628945,0.825151293974415,146
2003,0,0,0.162110974854309,3.42087884038655,0.810554874271547,147
2003,0,0,0.159278792601194,3.40265688866297,0.796393963005972,148
2003,0,0,0.156530302731922,3.38475619721467,0.782651513659609,149
2003,0,0,0.153845934033022,3.36706039587207,0.769229670165111,150
2003,0,0,0.151190739713045,3.34934392933563,0.755953698565226,151
2003,0,0,0.148533866388742,3.33139785230732,0.742669331943708,152
2003,0,0,0.14585801536143,3.31309600497452,0.72929007680715,153
2003,0,0,0.143158993199779,3.29439705195069,0.715794965998896,154
2003,0,0,0.14044614992116,3.27535307946751,0.702230749605799,155
2003,0,0,0.137748705261336,3.25616127737703,0.688743526306682,156
2003,0,0,0.135091282698751,3.23699635453379,0.675456413493756,157
2003,0,0,0.132475230462111,3.21787139040177,0.662376152310556,158
2003,0,0,0.129880048662378,3.19863712169271,0.649400243311889,159
2003,0,0,0.12726418009205,3.17897651072987,0.636320900460251,160
2003,0,0,0.124601888994949,3.15867562327642,0.623009444974747,161
2003,0,0,0.121898166004487,3.13774698744574,0.609490830022436,162
2003,0,0,0.119157201326176,3.11619716525622,0.595786006630878,163
2003,0,0,0.116382484371298,3.09402713992342,0.581912421856491,164
2003,0,0,0.113576645364538,3.07123059848602,0.567883226822688,165
2003,0,0,0.11077220301089,3.04804973405283,0.55386101505445,166
2003,0,0,0.108014953874341,3.0248566919703,0.540074769371705,167
2003,0,0,0.105324212895675,3.00182179379578,0.526621064478374,168
2003,0,0,0.102694418025989,2.97890884646226,0.513472090129945,169
2003,0,0,0.100097737939098,2.95587957742258,0.500488689695491,170
2003,0,0,0.0975083934075764,2.93249693265002,0.487541967037882,171
2003,0,0,0.0949199240177973,2.90868554660952,0.474599620088986,172
2003,0,0,0.0923306140758915,2.88440922962561,0.461653070379458,173
2003,0,0,0.0897433750248572,2.85967365764053,0.448716875124286,174
2003,0,0,0.0871656901172316,2.83453010046056,0.435828450586158,175
2003,0,0,0.0846216829419466,2.8092016656374,0.423108414709733,176
2003,0,0,0.0821354715111978,2.78393057661428,0.410677357555989,177
2003,0,0,0.0797115011413414,2.75877351156627,0.398557505706707,178
2003,0,0,0.0773364630056382,2.73360169226139,0.386682315028191,179
2003,0,0,0.0749811498391507,2.70810106577693,0.374905749195754,180
2003,0,0,0.072620846262272,2.68198001673275,0.36310423131136,181
2003,0,0,0.0702508802376561,2.65514969838,0.35125440118828,182
2003,0,0,0.0678741302262809,2.62760130259375,0.339370651131405,183
2003,0,0,0.0655010483631916,2.59941621765301,0.327505241815958,184
2003,0,0,0.0631493028181782,2.57077339435412,0.315746514090891,185
2003,0,0,0.0608401256151084,2.541916226886,0.304200628075542,186
2003,0,0,0.0585909917131879,2.51306593992991,0.29295495856594,187
2003,0,0,0.0564152528781226,2.48441298384092,0.282076264390613,188
2003,0,0,0.0543223807038711,2.45611510615859,0.271611903519355,189
2003,0,0,0.0523180781389637,2.42829327223039,0.261590390694818,190
2003,0,0,0.0503898630814072,2.40081743012919,0.251949315407036,191
2003,0,0,0.0485166421117496,2.37341425598343,0.242583210558748,192
2003,0,0,0.0466879773515206,2.34594205756753,0.233439886757603,193
2003,0,0,0.0449025846171616,2.31838656332234,0.224512923085808,194
2003,0,0,0.0431673127204755,2.29086282889902,0.215836563602378,195
2003,0,0,0.0414822747293826,2.26338768778719,0.207411373646913,196
2003,0,0,0.0398380046276125,2.23581685685338,0.199190023138062,197
2003,0,0,0.0382284397906476,2.2080487068756,0.191142198953238,198
2003,0,0,0.0366505039193332,2.18002356204165,0.183252519596666,199
2003,0,0,0.0351038211071583,2.15172505145802,0.175519105535792,200
2003,0,0,0.0335853079914189,2.12308343490977,0.167926539957094,201
2003,0,0,0.032091585943472,2.09401477694992,0.16045792971736,202
2003,0,0,0.0306253707904708,2.06454926088345,0.153126853952354,203
2003,0,0,0.0291947575053331,2.03483568724969,0.145973787526665,204
2003,0,0,0.0278125277026535,2.00514687970566,0.139062638513268,205
2003,0,0,0.0264870495000977,1.97569483364514,0.132435247500488,206
2003,0,0,0.0252179738452786,1.94651712945159,0.126089869226393,207
2003,0,0,0.0240028440507056,1.91760428531965,0.120014220253528,208
2003,0,0,0.0228376092983014,1.88890397730723,0.114188046491507,209
2003,0,0,0.0217168373451458,1.86031907233538,0.108584186725729,210
2003,0,0,0.0206315242655064,1.83164113769862,0.103157621327532,211
2003,0,0,0.0195726505845856,1.80262981126749,0.0978632529229281,212
