"year","assimilated_weight","ingested_weight","Weight","Length","Energy","JulianDay","location"
141,0.532337164696767,0.557896412107438,2.19736930236126,7.53694699672152,10.9868465118063,179,4
141,0.539554465415929,0.564331461211845,2.27591751989526,7.61759227191361,11.3795875994763,180,4
141,0.546840952367963,0.570450688717313,2.35438673714678,7.69624206027129,11.7719336857339,181,4
141,0.553352621803291,0.576249819484549,2.4324514938632,7.77269386289907,12.162257469316,182,4
141,0.559075953365072,0.581764257870499,2.51029327598475,7.84724298436033,12.5514663799238,183,4
141,0.563491322791438,0.587030995418723,2.58817300368761,7.92023305636361,12.9408650184381,184,4
141,0.570319722699929,0.592110452567777,2.66675949938694,7.99234993625291,13.3337974969347,185,4
141,0.576474632052262,0.59689174117143,2.7442306075945,8.06200761079675,13.7211530379725,186,4
141,0.580797788016164,0.601404122170043,2.8207132318778,8.12944468116154,14.103566159389,187,4
141,0.585365974086314,0.605734633687184,2.8973321033061,8.19573587138234,14.4866605165305,188,4
141,0.590424667203794,0.609871495507077,2.97372258366588,8.26062399419766,14.8686129183294,189,4
141,0.594408421705952,0.613791854393215,3.0492801457203,8.32367160856845,15.2464007286015,190,4
141,0.598710665435424,0.617546069073941,3.12467188411943,8.38550473625748,15.6233594205972,191,4
141,0.600568888985168,0.62111885719818,3.19944606475388,8.44581264258946,15.9972303237694,192,4
141,0.604729305157446,0.624622070834763,3.27555414657666,8.50619587763058,16.3777707328833,193,4
141,0.60834613677936,0.627951975091205,3.35091935326677,8.56503366035466,16.7545967663338,194,4
141,0.61181945340593,0.631132673457619,3.42582894309664,8.62260873348746,17.1291447154832,195,4
141,0.582288532656175,0.599792546816509,3.50024810520592,8.67894444563766,17.5012405260296,196,4
141,0.58451135581719,0.602232392471264,3.56749165171601,8.72913463948291,17.8374582585801,197,4
141,0.585638771905109,0.60459127356171,3.6346866185839,8.77863418199794,18.1734330929195,198,4
141,0.587692102443489,0.606962321934389,3.70285946757719,8.82820652503733,18.5142973378859,199,4
141,0.589459003683191,0.609207036904766,3.77108277246146,8.87718277309704,18.8554138623073,200,4
141,0.58659023649923,0.61138398746329,3.83950336785072,8.92568429638312,19.1975168392536,201,4
141,0.587894785122477,0.613661131421321,3.91241567883115,8.97671134823345,19.5620783941558,202,4
141,0.592450755214561,0.615883200697487,3.98593230318637,9.02749462465036,19.9296615159318,203,4
141,0.595521634586232,0.61794231918174,4.05707200483835,9.0760182161996,20.2853600241918,204,4
141,0.597310494220083,0.619887176102967,4.12694368073206,9.12310302037262,20.6347184036603,205,4
141,0.600054343873733,0.621762588219527,4.19666281426524,9.16953444962903,20.9833140713262,206,4
141,0.602234672821338,0.623535141218716,4.26518379461909,9.21464700192444,21.3259189730954,207,4
141,0.603618697630396,0.625224330574733,4.3329456146552,9.25876567510678,21.664728073276,208,4
141,0.605278183890512,0.626858172720545,4.40068816847486,9.30239371062075,22.0034408423743,209,4
141,0.607377844867936,0.628426860449214,4.46805503955368,9.34531803713676,22.3402751977684,210,4
141,0.608999628334139,0.629916504674293,4.534487030323,9.38720719729725,22.672435151615,211,4
141,0.572916126819797,0.594596776688426,4.60040553162907,9.42835189871396,23.0020276581454,212,4
141,0.0158529198354352,0.0170127047471815,0.18,3.53112813245625,0.9,141,5
141,0.015948783842017,0.0171139400990544,0.179586666136105,3.52866903428906,0.897933330680525,142,5
141,0.016063667129445,0.0172157406182331,0.179193273140505,3.5263249062254,0.895966365702523,143,5
141,0.0161787743120951,0.0173135701076814,0.178765676020478,3.52377289290851,0.893828380102392,144,5
141,0.0162930983902179,0.0174063248905334,0.178291720251603,3.52093922258412,0.891458601258014,145,5
141,0.0163651677373335,0.0174882762969935,0.177758632617419,3.51774573619087,0.888793163087096,146,5
141,0.0164743499106438,0.0175768456170093,0.17726250136319,3.51476763628175,0.88631250681595,147,5
141,0.0165684288107313,0.0176598128003525,0.176710536011234,3.51144754930792,0.883552680056168,148,5
141,0.0166520944776434,0.0177391488405437,0.176132277537339,3.5079615467887,0.880661387686694,149,5
141,0.0167542355619499,0.0178166920553716,0.175549109596182,3.50443785979471,0.877745547980908,150,5
141,0.017645057511046,0.0187360062448324,0.174898137432972,3.50049482830712,0.874490687164858,151,5
