"year","assimilated_weight","ingested_weight","Weight","Length","Energy","JulianDay","feeding_hours","Metabolism","percentage_partic","percentage_filters","percentage_hiding","metaConst","assimilation","gape_size"
2003,0,0,0.18,3.53112813245625,0.9,141,24,0.00171316425293846,NA,NA,NA,0.00522242095641594,0.779001006489415,1.41019550898423e-05
2003,0,0,0.179657367148516,3.52908994401155,0.898286835742583,142,24,0.00172036964909046,NA,NA,NA,0.00525088494129913,0.779366129819808,1.40856803211686e-05
2003,0,0,0.179313293217813,3.5270404550014,0.896566466089064,143,24,0.00171882316812257,NA,NA,NA,0.00525270586719116,0.779389420441658,1.40693247932994e-05
2003,0,0,0.178969528583313,3.52499006925419,0.894847642916564,144,24,0.00174609547756759,NA,NA,NA,0.00534270969012986,0.780530668394027,1.40529716165329e-05
2003,0,0,0.178620309486934,3.52290433780335,0.893101547434669,145,24,0.00176777028642194,NA,NA,NA,0.00541590185222771,0.781444658833165,1.4036346291215e-05
2003,0,0,0.178266755428794,3.52078981828515,0.89133377714397,146,24,0.00174579631840487,NA,NA,NA,0.00535547306293465,0.780690949470766,1.40195015415194e-05
2003,0,0,0.177917596164268,3.51869871238857,0.889587980821339,147,24,0.00177198500078243,NA,NA,NA,0.00544274208591623,0.781776735367313,1.40028532563698e-05
2003,0,0,0.177563199163276,3.51657331090146,0.88781599581638,148,24,0.00177663420354099,NA,NA,NA,0.00546409943655324,0.782039807916457,1.39859420632934e-05
2003,0,0,0.177207872321742,3.51443936262485,0.886039361608711,149,24,0.00178239490624091,NA,NA,NA,0.0054889588519304,0.78234472577495,1.39689731456117e-05
2003,0,0,0.176851393339679,3.51229549619093,0.884256966698393,150,24,0.00178744280463132,NA,NA,NA,0.00551171354337289,0.782622619628906,1.39519357320824e-05
2003,0,0,0.176493904777946,3.51014253131872,0.882469523889732,151,24,0.00179152856665592,NA,NA,NA,0.00553158289503286,0.782864339323967,1.39348364753617e-05
2003,0,0,0.176135599063819,3.50798159320746,0.880677995319096,152,24,0.00179574446596649,NA,NA,NA,0.00555192889271033,0.783110959551411,1.39176844366804e-05
2003,0,0,0.17577645016984,3.50581249305491,0.878882250849197,153,24,0.00189915313675429,NA,NA,NA,0.00587943423545801,0.786961004835559,1.39004782357617e-05
2003,0,0,0.175396619541712,3.50351512091041,0.876983097708559,154,24,0.00192624026713196,NA,NA,NA,0.00597168189234368,0.788006763482863,1.38822661333548e-05
2003,0,0,0.175011371487519,3.50118143718403,0.875056857437593,155,24,0.00196297965780878,NA,NA,NA,0.00609428450244852,0.789371909652218,1.38637783987692e-05
2003,0,0,0.1746187755552,3.49879955646199,0.873093877776,156,24,0.00199060531362596,NA,NA,NA,0.00618907932348851,0.790408727633569,1.38449215445446e-05
2003,0,0,0.174220654491728,3.49638034012605,0.871103272458641,157,24,0.00201707314302961,NA,NA,NA,0.00628068308855378,0.791395664928805,1.38257822481647e-05
2003,0,0,0.173817239862386,3.49392502355209,0.869086199311929,158,24,0.00204390446236956,NA,NA,NA,0.0063738265341473,0.792384539991809,1.38063708858096e-05
2003,0,0,0.173408458969185,3.49143299141,0.867042294845928,159,24,0.00207359658775347,NA,NA,NA,0.0064763243076824,0.79345616297568,1.3786683199429e-05
2003,0,0,0.172993739650919,3.48890056956633,0.864968698254593,160,24,0.00209456446107464,NA,NA,NA,0.00655200136031584,0.794236544701361,1.37666908147022e-05
2003,0,0,0.172574826757998,3.4863382409316,0.862874133789989,161,24,0.00209840607809524,NA,NA,NA,0.00657437080857855,0.794465493085307,1.37464770928888e-05
2003,0,0,0.172155145541683,3.48376686207033,0.860775727708415,162,24,0.00209496003018498,NA,NA,NA,0.00657397027987168,0.794461400579637,1.37262069052125e-05
2003,0,0,0.17173615353496,3.48119534406472,0.858680767674802,163,24,0.00209415686588946,NA,NA,NA,0.00658186673136464,0.794542038652974,1.37059505778422e-05
