"year","assimilated_weight","ingested_weight","Weight","Length","Energy","JulianDay","feeding_hours","Metabolism","percentage_partic","percentage_filters","percentage_hiding","metaConst","assimilation","gape_size"
2003,0,0,0.18,3.53112813245625,0.9,141,24,0.00122978420980203,NA,NA,NA,0.00374888211572453,0.756732834028764,1.41019550898423e-05
2003,0,0,0.179754043157144,3.52966530583824,0.898770215785719,142,24,0.00122795681221806,NA,NA,NA,0.00374663994261863,0.756692646262429,1.40902735865894e-05
2003,0,0,0.179508451793812,3.5282032603111,0.897542258969058,143,24,0.00122663607915652,NA,NA,NA,0.00374593768668371,0.756680054376775,1.40786031571688e-05
2003,0,0,0.179263124577099,3.52674139474802,0.896315622885496,144,24,0.00122538106589588,NA,NA,NA,0.00374543306562217,0.756671004749645,1.40669389984612e-05
2003,0,0,0.179018048363046,3.52527963198129,0.89509024181523,145,24,0.00122386601515565,NA,NA,NA,0.00374413020674649,0.756647634277344,1.40552804933465e-05
2003,0,0,0.178773275159148,3.52381828370161,0.89386637579574,146,24,0.0012227177843331,NA,NA,NA,0.00374394569914655,0.756644323952415,1.40436301251945e-05
2003,0,0,0.178528731601422,3.52235691322293,0.892643658007108,147,24,0.00122167852742406,NA,NA,NA,0.00374409330449908,0.756646972212358,1.40319844106495e-05
2003,0,0,0.178284395895084,3.52089539080423,0.89142197947542,148,24,0.00122060740651323,NA,NA,NA,0.003744142194179,0.75664784934304,1.40203423166641e-05
2003,0,0,0.178040274412936,3.51943375493782,0.890201372064678,149,24,0.00121928935091591,NA,NA,NA,0.00374343171127405,0.756635101429332,1.40087041511736e-05
2003,0,0,0.177796416541914,3.51797230217267,0.888982082709568,150,24,0.00121853911417761,NA,NA,NA,0.00374446281347696,0.756653601296165,1.39970722750815e-05
2003,0,0,0.177552708718246,3.51651035221931,0.88776354359123,151,24,0.0012176243923251,NA,NA,NA,0.00374498940326981,0.756663047318892,1.39854412754407e-05
2003,0,0,0.177309183838956,3.51504810203143,0.88654591919478,152,24,0.00121654096687276,NA,NA,NA,0.00374499669141591,0.756663178045099,1.39738127231331e-05
2003,0,0,0.177065875644763,3.51358575439144,0.885329378223815,153,24,0.00121597787236672,NA,NA,NA,0.00374660583806695,0.756692034801136,1.396218823276e-05
2003,0,0,0.176822680069478,3.51212268341253,0.88411340034739,154,24,0.00121444473089562,NA,NA,NA,0.00374522639283646,0.756667298029119,1.39505628330963e-05
2003,0,0,0.176579791122494,3.51066005661749,0.882898955612469,155,24,0.00121340119880476,NA,NA,NA,0.00374535312257781,0.756669570978338,1.3938945802534e-05
2003,0,0,0.176337110881934,3.50919728553123,0.881685554409672,156,24,0.00121281984550166,NA,NA,NA,0.00374690667444123,0.756697428311434,1.39273324655741e-05
2003,0,0,0.176094546912042,3.50773381253429,0.880472734560211,157,24,0.00121200373354861,NA,NA,NA,0.00374773709876917,0.756712314231179,1.39157183993246e-05
2003,0,0,0.175852146164547,3.50626992005034,0.879260730822736,158,24,0.0012128191606132,NA,NA,NA,0.00375361790514518,0.756817637384588,1.39041058506567e-05
2003,0,0,0.175609582331646,3.5048036341714,0.878047911658229,159,24,0.00122485367521781,NA,NA,NA,0.00379426686480088,0.757541164772727,1.38924791752245e-05
2003,0,0,0.17536461159583,3.50332136531094,0.876823057979149,160,24,0.001228589712243,NA,NA,NA,0.00380929495811267,0.757806695001775,1.38807307083159e-05
2003,0,0,0.175118893652615,3.50183312477297,0.875594468263076,161,24,0.0012235710962068,NA,NA,NA,0.00379719373954889,0.757592961869673,1.38689399097193e-05
2003,0,0,0.174874179432614,3.50034951626177,0.874370897163071,162,24,0.00121421827351235,NA,NA,NA,0.0037715951298641,0.757138582874645,1.38571907955476e-05
2003,0,0,0.174631335777158,3.4988758171313,0.873156678885792,163,24,0.00121656505826369,NA,NA,NA,0.00378229957790182,0.757328962402344,1.38455250855437e-05
2003,0,0,0.174388022764759,3.49739783653689,0.871940113823794,164,24,0.0012200196243067,NA,NA,NA,0.00379647890966401,0.757580315163352,1.38338304176394e-05
2003,0,0,0.174144018839157,3.49591421497906,0.870720094195783,165,24,0.00123625479607322,NA,NA,NA,0.00385050262392201,0.758529450683594,1.38220960844332e-05
2003,0,0,0.173896767879207,3.49440937177538,0.869483839396037,166,24,0.00123320664950911,NA,NA,NA,0.00384455763766069,0.758425658291903,1.38101989901137e-05
2003,0,0,0.173650126548577,3.4929067524805,0.868250632742887,167,24,0.00122255735291162,NA,NA,NA,0.00381487598456951,0.7579050390625,1.37983245886764e-05
2003,0,0,0.173405615077273,3.49141563998846,0.867028075386364,168,24,0.00121771080070256,NA,NA,NA,0.0038032345219325,0.757699739879261,1.37865461680393e-05
2003,0,0,0.173162072916416,3.48992898125096,0.865810364582081,169,24,0.00122853073834428,NA,NA,NA,0.00384053495923579,0.758355336026278,1.37748079347163e-05
2003,0,0,0.172916366768037,3.48842763533829,0.864581833840187,170,24,0.0012413376991884,NA,NA,NA,0.00388415434227269,0.759113965509588,1.37629588092265e-05
