"","date","light"
"545",1985-06-28,264.372404809596
"546",1985-06-29,264.036926123531
"547",1985-06-30,263.661256678085
"548",1985-07-01,263.245505247498
"549",1985-07-02,262.789789770176
"550",1985-07-03,262.294237437276
"551",1985-07-04,261.758984776343
"552",1985-07-05,261.184177724562
"553",1985-07-06,260.569971685396
"554",1985-07-07,259.91653156153
"555",1985-07-08,259.224031756095
"556",1985-07-09,258.492656133208
"557",1985-07-10,257.72259792779
"558",1985-07-11,256.914059593661
"559",1985-07-12,256.067252577875
"560",1985-07-13,255.182397008493
"561",1985-07-14,254.259721282349
"562",1985-07-15,253.299461539309
"563",1985-07-16,252.301861010043
"564",1985-07-17,251.267169226045
"565",1985-07-18,250.195641083844
"566",1985-07-19,249.087535760831
"567",1985-07-20,247.943115488745
"568",1985-07-21,246.762644203665
"569",1985-07-22,260.695240926262
"570",1985-07-23,259.375941125923
"571",1985-07-24,258.019464298953
"572",1985-07-25,256.626078661202
"573",1985-07-26,255.196047505821
"574",1985-07-27,253.729629075734
"575",1985-07-28,252.227077446387
"576",1985-07-29,250.68864477015
"577",1985-07-30,249.114585208424
"578",1985-07-31,247.505160743047
"579",1985-08-01,245.860648750207
"580",1985-08-02,244.181350685185
"581",1985-08-03,242.467600492702
"582",1985-08-04,240.719770658728
"583",1985-08-05,238.938273721163
"584",1985-08-06,237.123558325739
"585",1985-08-07,235.276101651453
"586",1985-08-08,248.66209088689
"587",1985-08-09,246.714497931177
"588",1985-08-10,244.735028771039
"589",1985-08-11,242.724241521512
"590",1985-08-12,241.132596357379
"591",1985-08-13,239.141306724468
"592",1985-08-14,237.121544998174
"593",1985-08-15,235.073899303504
"594",1985-08-16,232.99896538257
"595",1985-08-17,230.897343572071
"596",1985-08-18,228.76963519493
"597",1985-08-19,226.616438320379
"598",1985-08-20,224.438342870513
"599",1985-08-21,222.235925093632
"600",1985-08-22,220.00974149426
"601",1985-08-23,233.120590763984
"602",1985-08-24,230.705665954828
"603",1985-08-25,228.267021622534
"604",1985-08-26,225.805097677999
"605",1985-08-27,223.320286606785
"606",1985-08-28,220.812936555164
"607",1985-08-29,218.283361294192
"608",1985-08-30,215.731859154909
"609",1985-08-31,213.158742125995
"610",1985-09-01,210.564373848328
"611",1985-09-02,207.949210678216
"612",1985-09-03,205.31383401635
"613",1985-09-04,202.658958690692
"614",1985-09-05,199.985409265667
"615",1985-09-06,212.077981134006
"616",1985-09-07,209.295682013748
"617",1985-09-08,206.496989881393
"618",1985-09-09,204.136211591546
"619",1985-09-10,201.421409949605
"620",1985-09-11,198.693822950721
"621",1985-09-12,195.954460661712
"622",1985-09-13,193.204337104957
"623",1985-09-14,190.444464893836
"624",1985-09-15,187.67584891846
"625",1985-09-16,184.899479026214
"626",1985-09-17,182.116321692251
"627",1985-09-18,179.327310761565
"628",1985-09-19,176.533337482612
"629",1985-09-20,188.009364388207
"630",1985-09-21,184.999595776497
"631",1985-09-22,181.9869672222
"632",1985-09-23,178.972152667456
"633",1985-09-24,175.955745068328
"634",1985-09-25,172.938266732043
"635",1985-09-26,169.920192577649
"636",1985-09-27,166.901989166459
"637",1985-09-28,163.884169638003
"638",1985-09-29,160.867358763817
"639",1985-09-30,157.852353024721
"640",1985-10-01,154.84015167216
"641",1985-10-02,151.831937156612
"642",1985-10-03,148.82900982725
"643",1985-10-04,158.716672733635
"644",1985-10-05,155.623225516339
"645",1985-10-06,152.539796394297
"646",1985-10-07,150.096233550067
"647",1985-10-08,147.175764881512
"648",1985-10-09,144.269324215154
"649",1985-10-10,141.37825700311
"650",1985-10-11,138.50387845144
"651",1985-10-12,135.647465024173
"652",1985-10-13,132.810245412374
"653",1985-10-14,129.993391192053
"654",1985-10-15,127.198007527816
"655",1985-10-16,124.425124456136
"656",1985-10-17,133.582558079908
"657",1985-10-18,130.613297575724
"658",1985-10-19,127.671421187906
"659",1985-10-20,124.757673869761
"660",1985-10-21,121.872719637087
"661",1985-10-22,119.017163505299
"662",1985-10-23,116.191584168641
"663",1985-10-24,113.396576702006
"664",1985-10-25,110.632801357273
"665",1985-10-26,107.901029954878
"666",1985-10-27,105.202176733654
"667",1985-10-28,102.53729936395
"668",1985-10-29,99.9075635457362
"669",1985-10-30,97.3141830282958
"670",1985-10-31,104.749626209709
"671",1985-11-01,102.131088759492
"672",1985-11-02,99.5548463219908
"673",1985-11-03,97.0220054158663
"674",1985-11-04,95.3105588616711
"675",1985-11-05,93.0100693030974
"676",1985-11-06,90.7540192974101
"677",1985-11-07,88.5431780186795
"678",1985-11-08,86.3782401408195
"679",1985-11-09,84.2598249031722
"680",1985-11-10,82.1884762138317
"681",1985-11-11,80.1646639269962
"682",1985-11-12,78.1887864107524
"683",1985-11-13,76.2611744878113
"684",1985-11-14,74.3820967811341
"685",1985-11-15,72.5517664271178
"686",1985-11-16,79.2635545183703
"687",1985-11-17,77.3392545021804
"688",1985-11-18,75.4696468389789
"689",1985-11-19,73.6548101055241
"690",1985-11-20,71.8948122390186
"691",1985-11-21,70.1897199911775
"692",1985-11-22,68.539606483908
"693",1985-11-23,66.9445562140948
"694",1985-11-24,65.4046670578668
"695",1985-11-25,63.9200491466084
"696",1985-11-26,62.49082089888
"697",1985-11-27,61.1171029270635
"698",1985-11-28,59.7990108934638
"699",1985-11-29,58.5366485549407
"700",1985-11-30,57.3301021266719
"701",1985-12-01,56.1794367147886
"702",1985-12-02,55.0846950243266
"703",1985-12-03,54.0458980344879
"704",1985-12-04,53.063047029247
"705",1985-12-05,52.1361263447033
"706",1985-12-06,51.2651063634929
"707",1985-12-07,57.1399140870335
"708",1985-12-08,56.352384356966
"709",1985-12-09,55.6229610573339
"710",1985-12-10,54.9515344338955
"711",1985-12-11,54.3379969981611
"712",1985-12-12,53.7822459343321
"713",1985-12-13,53.2841852540498
"714",1985-12-14,52.8437277009061
"715",1985-12-15,52.4607964111298
"716",1985-12-16,52.1411617050779
"717",1985-12-17,52.7139781256164
"718",1985-12-18,52.5222142096889
"719",1985-12-19,52.3828168942112
"720",1985-12-20,52.295766836499
"721",1985-12-21,52.2610633843414
"722",1985-12-22,52.2787248737252
"723",1985-12-23,52.3487887671724
"724",1985-12-24,52.4713116349373
"725",1985-12-25,52.6463689778018
"726",1985-12-26,52.8740548867197
"727",1985-12-27,52.3434780840567
"728",1985-12-28,52.7078481515373
"729",1985-12-29,53.1302052394988
"730",1985-12-30,53.6106941957298
"731",1985-12-31,54.1494653733846
"732",1986-01-01,54.7466955636486
"733",1986-01-02,55.4025533656729
"734",1986-01-03,56.1172184239219
"735",1986-01-04,56.8908739276789
"736",1986-01-05,57.7237040191994
"737",1986-01-06,58.6158909389716
"738",1986-01-07,59.5676119191565
"739",1986-01-08,53.7426967025388
"740",1986-01-09,54.7726533069926
"741",1986-01-10,55.8598889608816
"742",1986-01-11,57.00446062419
"743",1986-01-12,58.2064032910484
"744",1986-01-13,59.4657283564216
"745",1986-01-14,60.7824236941169
"746",1986-01-15,62.1564559776938
"747",1986-01-16,63.5877753395353
"748",1986-01-17,65.0763218839274
"749",1986-01-18,66.6220330577263
"750",1986-01-19,68.224850607259
"751",1986-01-20,69.8847258746252
"752",1986-01-21,71.601622465445
"753",1986-01-22,73.3755157459849
"754",1986-01-23,75.2063890830301
"755",1986-01-24,77.0942271333582
"756",1986-01-25,79.0390067697719
"757",1986-01-26,81.0406863835005
"758",1986-01-27,83.0991943410576
"759",1986-01-28,85.2144173241894
"760",1986-01-29,78.0729823716771
"761",1986-01-30,80.0778651059977
"762",1986-01-31,82.133022473728
"763",1986-02-01,84.2381060536732
"764",1986-02-02,86.3926918874009
"765",1986-02-03,88.5962769470772
"766",1986-02-04,90.8482770090662
"767",1986-02-05,93.1480258289204
"768",1986-02-06,95.4947754853342
"769",1986-02-07,97.8876977457658
"770",1986-02-08,99.7923692330761
"771",1986-02-09,102.425533571389
"772",1986-02-10,105.103723433613
"773",1986-02-11,107.825750632089
"774",1986-02-12,110.590363518006
"775",1986-02-13,102.996458217111
"776",1986-02-14,105.728121976197
"777",1986-02-15,108.496146945467
"778",1986-02-16,111.299383884541
"779",1986-02-17,114.136825592468
"780",1986-02-18,117.007615891829
"781",1986-02-19,119.911023309768
"782",1986-02-20,122.846394025106
"783",1986-02-21,125.813099245777
"784",1986-02-22,128.810487545527
"785",1986-02-23,131.837847452833
"786",1986-02-24,134.894381693695
"787",1986-02-25,137.979192215667
"788",1986-02-26,141.091274092039
"789",1986-02-27,131.430330617583
"790",1986-02-28,134.332739691653
"791",1986-03-01,137.256789217355
"792",1986-03-02,140.201208747344
"793",1986-03-03,143.164663114761
"794",1986-03-04,146.145762607655
"795",1986-03-05,149.143072860764
"796",1986-03-06,152.155124203503
"797",1986-03-07,154.691768246564
"798",1986-03-08,157.872171259624
"799",1986-03-09,161.062946738298
"800",1986-03-10,164.262514725783
"801",1986-03-11,167.469296224965
"802",1986-03-12,157.282135522472
"803",1986-03-13,160.388022960127
"804",1986-03-14,163.496418132446
"805",1986-03-15,166.606221490362
"806",1986-03-16,169.716549427851
"807",1986-03-17,172.826695933643
"808",1986-03-18,175.93606543856
"809",1986-03-19,179.044102880845
